team_name,team_id,team_country,team_league
PFK Stal Kamyanske (-2018),16247,Ukraine,Premier Liga
Olimpik Donetsk,23611,Ukraine,Premier Liga
FK Radnik Bijeljina,11040,Bosnia-Herzegovina,Premijer Liga
Zira FC,46710,Azerbaijan,Premyer Liqa
Club Cerro Porteño,1214,Paraguay,Primera División Apertura
NK Zagreb,5107,Croatia,Prva NL
OFK Beograd,53,Serbia,Prva liga Srbije
FC Crotone,4083,Italy,Serie A
LDU Quito,9855,Ecuador,Serie A Segunda Etapa
FC Trapani 1905,4331,Italy,Serie B
SPAL,2722,Italy,Serie B
AS Livorno,1210,Italy,Serie C - A
SS Racing Club Roma,32013,Italy,Serie C - A
FC Lumezzane,4103,Italy,Serie C - B
Modena FC,1385,Italy,Serie C - B
ASD Akragas 2018,31255,Italy,Serie C - C
Fidelis Andria 2018,4085,Italy,Serie C - C
Al-Sailiya SC,4630,Qatar,Stars League
Al-Sadd SC,656,Qatar,Stars League
Al-Ahli SC,3612,Qatar,Stars League
Al-Kharaitiyat SC,19585,Qatar,Stars League
Zhejiang FC,17276,China,Super League
Henan Songshan Longmen,9982,China,Super League
FK Radnik Surdulica,33328,Serbia,Super liga Srbije
ACS Poli Timisoara (2012 - 2021),36590,Romania,SuperLiga
FC Botosani,8818,Romania,SuperLiga
Londrina Esporte Clube (PR),1693,Brazil,Série B
Sport Club Internacional,6600,Brazil,Série B
Alanyaspor,11282,Turkey,Süper Lig
Al-Wasl Sports Club,16214,United Arab Emirates,UAE Pro League
Rovaniemen Palloseura,3776,Finland,Veikkausliiga
Isloch Minsk Region,36755,Belarus,Vysheyshaya Liga
FK Orenburg,14589,Russia,1.Division
PFK Tambov (-2021),41201,Russia,1.Division
Gaziantepspor,524,Turkey,1.Lig
AS Verbroedering Geel,9681,Belgium,1ste Nationale
Royal Excelsior Virton,1199,Belgium,1ste Nationale
Ararat Moskow (-2020),59524,Russia,2 League Group 3
Mordovia Saransk (-2020),11126,Russia,2 League Group 4
Syzran-2003,34230,Russia,2 League Group 4
Nosta Novotroitsk,11135,Russia,2 League Group 4
SV Sandhausen,254,Germany,2. Bundesliga
Bandirmaspor,20760,Turkey,2.Lig Beyaz
Sakaryaspor,2463,Turkey,2.Lig Beyaz
Gümüshanespor,4574,Turkey,2.Lig Beyaz
Buca Gelistirme Spor,2750,Turkey,2.Lig Kirmizi
Menemen FK,20664,Turkey,2.Lig Kirmizi
GMG Kastamonuspor ,41553,Turkey,2.Lig Kirmizi
Mersin Talimyurdu SK,3216,Turkey,2.Lig Kirmizi
RCD Mallorca,237,Spain,2ª B - Grupo III
UCAM Murcia CF,34148,Spain,2ª B - Grupo IV
Las Palmas Atlético,11610,Spain,2ª B - Grupo IV
Dardanelspor,1507,Turkey,3.Lig Grup 1
Yesil Bursa SK,11158,Turkey,3.Lig Grup 2
Sultanbeyli Belediye Spor,49053,Turkey,3.Lig Grup 3
1461 Trabzon FK,39869,Turkey,3.Lig Grup 3
Wellington Phoenix,8445,New Zealand,A-League Men
Red Star FC,1154,France,Championnat National
USL Dunkerque,9202,France,Championnat National
Cape Town City FC ,2303,South Africa,DStv Premiership
Sarpsborg 08 FF,10217,Norway,Eliteserien
Kristiansund BK,21101,Norway,Eliteserien
FC Tokyo,6631,Japan,J1 League
Avispa Fukuoka,9597,Japan,J2 League
Girona FC,12321,Spain,LaLiga
Granada CF,16795,Spain,LaLiga2
Blackburn Rovers,164,England,League One
Liaoning FC (- 2019),1079,China,League One
Cangzhou Mighty Lions,35272,China,League One
Shaoxing Keqiao Yuejia,29171,China,League One
Dalian Transcendence,42226,China,League One
Coventry City,990,England,League Two
Swindon Town,352,England,League Two
CA Banfield,830,Argentina,Liga Profesional
CA Colon,1070,Argentina,Liga Profesional
Racing Club,1444,Argentina,Liga Profesional
Club Atlético Tigre,11831,Argentina,Liga Profesional
CA Vélez Sarsfield,1029,Argentina,Liga Profesional
CA San Martín (San Juan),10511,Argentina,Liga Profesional
CD Nacional,982,Portugal,Liga Sabseg
Real SC,11085,Portugal,Liga Sabseg
Amiens SC,1416,France,Ligue 1
Paris FC,10004,France,Ligue 2
CF Montréal,4078,Canada,MLS
Orlando City SC,45604,United States,MLS
OGC Nice B,8158,France,National 2 - Grp. A
Chester FC,31367,England,National League
Leyton Orient,1150,England,National League
FK Bodø/Glimt,501,Norway,OBOS-ligaen
Kongsvinger IL,421,Norway,OBOS-ligaen
Shahr Khodrou FC,42192,Iran,Persian Gulf Pro League
Huddersfield Town,1110,England,Premier League
Brighton & Hove Albion,1237,England,Premier League
FC Tosno (-2018),40426,Russia,Premier Liga
SKA Khabarovsk,3690,Russia,Premier Liga
Sportivo Luqueño,7656,Paraguay,Primera División Apertura
SPAL,2722,Italy,Serie A
Benevento Calcio,4171,Italy,Serie A
Delfín SC,19304,Ecuador,Serie A Segunda Etapa
Olbia Calcio 1905,9826,Italy,Serie C - A
US Città di Pontedera,14888,Italy,Serie C - A
LR Vicenza,2655,Italy,Serie C - B
Siracusa Calcio,8373,Italy,Serie C - C
Al-Rayyan SC,3229,Qatar,Stars League
Qatar SC,965,Qatar,Stars League
Universitatea Craiova,40812,Romania,SuperLiga
Randers FC,5724,Denmark,Superligaen Relegation round
Atlético Clube Goianiense,15172,Brazil,Série A
Clube de Regatas Brasil (AL),11449,Brazil,Série B
Paysandu Sport Club (PA),6347,Brazil,Série B
Centro Sportivo Alagoano (AL),18545,Brazil,Série B
Guarani Futebol Clube (SP),1755,Brazil,Série B
Yeni Malatyaspor,19789,Turkey,Süper Lig
True Bangkok United,25445,Thailand,Thai League
Ratchaburi FC,35387,Thailand,Thai League
Sukhothai FC,50658,Thailand,Thai League
Riga FC,48325,Latvia,Virsliga
Chertanovo Moscow,43502,Russia,1.Division
Genclerbirligi Ankara,820,Turkey,1.Lig
Ümraniyespor,24245,Turkey,1.Lig
KSK Heist,9888,Belgium,1ste Nationale
Dnepr Smolensk,22444,Russia,2 League Group 2
Hamburger SV,41,Germany,2. Bundesliga
Manisaspor,1267,Turkey,2.Lig Beyaz
Ankara Demirspor,12524,Turkey,2.Lig Beyaz
Sanliurfaspor,6630,Turkey,2.Lig Kirmizi
1922 Konyaspor,15156,Turkey,2.Lig Kirmizi
Sivas Belediye Spor,37975,Turkey,2.Lig Kirmizi
CF Peralada,18446,Spain,2ª B - Grupo III
1.FC Kaiserslautern,2,Germany,3. Liga
Würzburger Kickers,1557,Germany,3. Liga
Sportfreunde Lotte,668,Germany,3. Liga
Buca Gelistirme Spor,2750,Turkey,3.Lig Grup 3
FC Progrès Niederkorn,12346,Luxembourg,BGL Ligue
Wolfsberger AC,4441,Austria,Bundesliga
Stade Lavallois,1080,France,Championnat National
Tours FC,3161,France,Championnat National
SO Cholet,3525,France,Championnat National
US Avranches,26871,France,Championnat National
Pau FC,3166,France,Championnat National
Quevilly Rouen Métropole,7124,France,Championnat National
Bristol City,698,England,Championship
Brentford FC,1148,England,Championship
Arka Gdynia,6107,Poland,Ekstraklasa
Sandefjord Fotball,6399,Norway,Eliteserien
FC Emmen,1283,Netherlands,Eredivisie
ATK,45278,India,Indian Super League
FC Pune City (diss.),45275,India,Indian Super League
Vegalta Sendai,6395,Japan,J1 League
Kashiwa Reysol,6632,Japan,J2 League
Twente Enschede FC,317,Netherlands,Keuken Kampioen Divisie
SD Huesca,5358,Spain,LaLiga
CF Rayo Majadahonda,13702,Spain,LaLiga2
Extremadura UD (-2022),29095,Spain,LaLiga2
Sunderland AFC,289,England,League One
Guizhou FC,36628,China,League One
Plymouth Argyle,2262,England,League One
Stevenage FC,3684,England,League Two
Bury FC,2413,England,League Two
Santos Laguna,1403,Mexico,Liga MX Clausura
B SAD,2457,Portugal,Liga Portugal
Club Atlético Belgrano,2417,Argentina,Liga Profesional
CD Cova Piedade,25817,Portugal,Liga Sabseg
Independiente del Valle,19309,Ecuador,LigaPro Serie A
Paradou AC,30929,Algeria,Ligue Professionnelle 1
Atlanta United FC,51663,United States,MLS
Vancouver Whitecaps FC,6321,Canada,MLS
Los Angeles FC,51828,United States,MLS
Akwa United,16953,Nigeria,NPFL
Enugu Rangers IFC,2930,Nigeria,NPFL
Jura Sud Foot,9881,France,National 2 - Grp. A
AS Saint-Étienne B,8515,France,National 2 - Grp. B
Maidenhead United,7123,England,National League
Saipa FC,6080,Iran,Persian Gulf Pro League
Esteghlal Khuzestan,40472,Iran,Persian Gulf Pro League
Enisey Krasnoyarsk,3714,Russia,Premier Liga
FK Krupa na Vrbasu,47286,Bosnia-Herzegovina,Premijer Liga
CA Boston River,18074,Uruguay,Primera División Clausura
Sportivo Luqueño,7656,Paraguay,Primera División Clausura
Santos de Guápiles FC,20541,Costa Rica,Primera División Clausura
Club Olimpo,7468,Argentina,Primera Nacional
Arsenal Fútbol Club,4673,Argentina,Primera Nacional
Brown de Adrogué,14681,Argentina,Primera Nacional
NK Aluminij Kidricevo,11033,Slovenia,Prva Liga
Akademija Pandev,45935,North Macedonia,Prva liga
Al-Batin FC,28597,Saudi Arabia,Saudi Pro League
Benevento Calcio,4171,Italy,Serie B
FC Trapani 1905,4331,Italy,Serie C - C
Rende Calcio 1968,8322,Italy,Serie C - C
Hebei FC,36630,China,Super League
Jiangsu FC (1994 - 2021),22219,China,Super League
Tianjin Tianhai (-2019),33714,China,Super League
Apollon Smyrnis,441,Greece,Super League 1
OFK Backa,4650,Serbia,Super liga Srbije
FC Hermannstadt,58049,Romania,SuperLiga
ACSM Politehnica Iasi,33966,Romania,SuperLiga
NK Rudes,11083,Croatia,SuperSport HNL
Aarhus GF,678,Denmark,Superligaen Relegation round
Aalborg BK,1053,Denmark,Superligaen Relegation round
Erzurumspor FK,39722,Turkey,Süper Lig
Büyüksehir Belediye Erzurumspor,39722,Turkey,Süper Lig
BG Pathum United,25444,Thailand,Thai League
Kuopion Palloseura,6251,Finland,Veikkausliiga
Torpedo-BelAZ Zhodino,7964,Belarus,Vysheyshaya Liga
FC Pari Nizhniy Novgorod,49702,Russia,1.Division
Chaika Peschanokopskoe,36972,Russia,1.Division
FK Armavir,22810,Russia,1.Division
Erzurumspor FK,39722,Turkey,1.Lig
Fatih Karagümrük,6646,Turkey,1.Lig
Akhisarspor,19771,Turkey,1.Lig
Menemen FK,20664,Turkey,1.Lig
RFC Lüttich,3159,Belgium,1ste Nationale
FK Tyumen,12054,Russia,2 League Group 4
FK Ufa 2,67643,Russia,2 League Group 4
Holstein Kiel,269,Germany,2. Bundesliga
Baskent Safak Spor FK,12378,Turkey,2.Lig Beyaz
Sariyer,518,Turkey,2.Lig Beyaz
Kardemir Karabükspor,1506,Turkey,2.Lig Kirmizi
Bodrumspor,44006,Turkey,2.Lig Kirmizi
Cultural Leonesa,4542,Spain,2ª B - Grupo II
Cádiz CF Mirandilla,11669,Spain,2ª B - Grupo IV
KFC Uerdingen 05,95,Germany,3. Liga
Eintracht Braunschweig,23,Germany,3. Liga
1.FC Magdeburg,187,Germany,3. Liga
Hacettepe 1945 SK,50838,Turkey,3.Lig Grup 3
Pazarspor,9197,Turkey,3.Lig Grup 3
Western United FC,71084,Australia,A-League Men
1.FC Union Berlin,89,Germany,Bundesliga
TSV Hartberg,4467,Austria,Bundesliga
Grasshopper Club Zurich,504,Switzerland,Challenge League
KSC Lokeren (- 2020),498,Belgium,Challenger Pro League
Beerschot V.A.,41274,Belgium,Challenger Pro League
Football Bourg-en-Bresse Péronnas 01,2972,France,Championnat National
AS Béziers,10867,France,Championnat National
CA River Plate,209,Argentina,Copa de la Liga
Miedz Legnica,8936,Poland,Fortuna 1 Liga
Zemplin Michalovce,13744,Slovakia,Fortuna Liga
Júbilo Iwata,937,Japan,J1 League
CF Fuenlabrada,16486,Spain,LaLiga2
Carlisle United,1220,England,League Two
Plymouth Argyle,2262,England,League Two
Cusco FC,28999,Peru,Liga 1 Clausura
Deportivo Municipal,17974,Peru,Liga 1 Clausura
Concordia Chiajna,15945,Romania,Liga 2
Atlético de San Luis,40188,Mexico,Liga MX Clausura
Defensa y Justicia,2402,Argentina,Liga Profesional
CD Feirense Sub-23,68296,Portugal,Liga Revelação
CD Macará,17426,Ecuador,LigaPro Serie A
Hapoel Hadera,51931,Israel,Ligat ha'Al
US Orléans,10868,France,Ligue 2
Olympique Saint-Quentin,12276,France,National 2 - Grp. A
Sainte-Geneviève Sports,21674,France,National 2 - Grp. A
Tromsø IL,1293,Norway,OBOS-ligaen
PFK Lviv,18105,Ukraine,Premier Liga
FC Sochi,41231,Russia,Premier Liga
PFK Tambov (-2021),41201,Russia,Premier Liga
FK Tambov,41201,Russia,Premier Liga
FK Mladost Doboj-Kakanj,33627,Bosnia-Herzegovina,Premijer Liga
Club Atlético Tigre,11831,Argentina,Primera Nacional
Renova Dzepciste,10791,North Macedonia,Prva liga
Virtus Entella,20519,Italy,Serie B
Juventus Next Gen,41101,Italy,Serie C - A
AC Carpi,4102,Italy,Serie C - B
Virtus Francavilla Calcio,49939,Italy,Serie C - C
US Catanzaro,4097,Italy,Serie C - C
AS Bari,332,Italy,Serie C - C
SS Monopoli 1966,33734,Italy,Serie C - C
FC Rieti,9352,Italy,Serie C - C
Qingdao FC,38987,China,Super League
Sepsi OSK Sf. Gheorghe,54585,Romania,SuperLiga
FC Voluntari,40843,Romania,SuperLiga
HNK Gorica,24575,Croatia,SuperSport HNL
Odense Boldklub,173,Denmark,Superligaen Relegation round
Centro Sportivo Alagoano (AL),18545,Brazil,Série A
Associação Chapecoense de Futebol,17776,Brazil,Série B
Gaziantep FK,2832,Turkey,Süper Lig
Hatta Club,17195,United Arab Emirates,UAE Pro League
Ajman Club,24724,United Arab Emirates,UAE Pro League
BFC Daugavpils,28931,Latvia,Virsliga
Veles Moscow,58065,Russia,1.Division
Ankara Keciörengücü,12388,Turkey,1.Lig
KSV Roeselare (- 2020),2977,Belgium,1ste Nationale
FK Murom,54924,Russia,2 League Group 2
FK Leningradets ,67107,Russia,2 League Group 2
FK Olimp-Dolgoprudnyi ( -2022),37029,Russia,2 League Group 2
Avangard Kursk,11122,Russia,2 League Group 3
FK Novosibirsk,75068,Russia,2 League Group 4
Ural 2 Ekaterinburg,61456,Russia,2 League Group 4
Würzburger Kickers,1557,Germany,2. Bundesliga
24 Erzincanspor,37956,Turkey,2.Lig Beyaz
Ergene Velimese Spor,44031,Turkey,2.Lig Beyaz
Usak Spor,37978,Turkey,2.Lig Beyaz
Kocaelispor,120,Turkey,2.Lig Beyaz
Sancaktepe FK,31788,Turkey,2.Lig Beyaz
Inegölspor,2319,Turkey,2.Lig Beyaz
Pazarspor,9197,Turkey,2.Lig Kirmizi
TSV 1860 Munich,72,Germany,3. Liga
FC Viktoria Köln,1622,Germany,3. Liga
Türkgücü München,12456,Germany,3. Liga
Bucaspor 1928 ,44286,Turkey,3.Lig Grup 1
Gölcükspor,2751,Turkey,3.Lig Grup 3
Alanya Kestelspor,70142,Turkey,3.Lig Grup 4
FC Ballkani,28082,Kosovo,Albi Mall Superliga
SCR Altach,3551,Austria,Bundesliga
FC Thun,938,Switzerland,Challenge League
Club NXT,43560,Belgium,Challenger Pro League
US Orléans,10868,France,Championnat National
Le Mans FC,1164,France,Championnat National
Stade Briochin,1777,France,Championnat National
Heart of Midlothian FC,43,Scotland,Championship
Club Atlético Talleres,3938,Argentina,Copa de la Liga
CA Independiente,1234,Argentina,Copa de la Liga
CA San Lorenzo de Almagro,1775,Argentina,Copa de la Liga
Bolívar La Paz,6878,Bolivia,División Profesional
Rakow Czestochowa,9644,Poland,Ekstraklasa
Hokkaido Consadole Sapporo,16032,Japan,J1 League
Beerschot V.A.,41274,Belgium,Jupiler Pro League
CD Mirandés,13222,Spain,LaLiga2
Zhejiang FC,17276,China,League One
Hull City,3008,England,League One
FC Cincinnati,51772,United States,MLS
SAS Epinal,10838,France,National 2 - Grp. B
Aalesunds FK,5619,Norway,OBOS-ligaen
Paykan FC,6078,Iran,Persian Gulf Pro League
Sanat Naft FC,20962,Iran,Persian Gulf Pro League
Machine Sazi Tabriz,27818,Iran,Persian Gulf Pro League
Pyramids FC,44664,Egypt,Premier League
Desna Chernigiv,16239,Ukraine,Premier Liga
Ordabasy Shymkent,16779,Kazakhstan,Premier Liga
PFK Tambov,41201,Russia,Premier Liga
Spezia Calcio,3522,Italy,Serie A
Potenza Calcio,7197,Italy,Serie C - C
Selangor FC,15831,Malaysia,Super League
AO Xanthi,128,Greece,Super League 2
GS Ergotelis,5220,Greece,Super League 2
Lyngby BK,369,Denmark,Superligaen Relegation round
Cruzeiro Esporte Clube,609,Brazil,Série B
Hatayspor,7775,Turkey,Süper Lig
Fatih Karagümrük,6646,Turkey,Süper Lig
Al-Wahda FC Abu Dhabi,161,United Arab Emirates,UAE Pro League
Al-Ittihad Kalba SC,38040,United Arab Emirates,UAE Pro League
Spartaks Jurmala,28936,Latvia,Virsliga
FC Noah Jurmala (-2021),77492,Latvia,Virsliga
Lyngby BK,369,Denmark,1.Division
FK Olimp-Dolgoprudnyi ( -2022),37029,Russia,1.Division
Alania Vladikavkaz,75506,Russia,1.Division
Akron Togliatti,71985,Russia,1.Division
Chertanovo Moscow,43502,Russia,2 League Group 2
Torpedo Vladimir,12065,Russia,2 League Group 2
Saturn Ramenskoe,2737,Russia,2 League Group 3
Dinamo Bryansk,11121,Russia,2 League Group 3
SV Werder Bremen,86,Germany,2. Bundesliga
FC Schalke 04,33,Germany,2. Bundesliga
Akhisarspor,19771,Turkey,2.Lig Beyaz
Eskisehirspor,825,Turkey,2.Lig Beyaz
Bucaspor 1928 ,44286,Turkey,2.Lig Beyaz
Pazarspor,9197,Turkey,2.Lig Beyaz
Amed SK,12382,Turkey,2.Lig Beyaz
Corum FK,37951,Turkey,2.Lig Kirmizi
Afjet Afyonspor,49078,Turkey,2.Lig Kirmizi
Adiyaman FK,49829,Turkey,2.Lig Kirmizi
1461 Trabzon FK,39869,Turkey,2.Lig Kirmizi
Turgutluspor,1508,Turkey,2.Lig Kirmizi
Inegölspor,2319,Turkey,2.Lig Kirmizi
SV Waldhof Mannheim,85,Germany,3. Liga
SV Meppen,247,Germany,3. Liga
Kahta 02 Spor,75737,Turkey,3.Lig Grup 1
Elazigspor,2292,Turkey,3.Lig Grup 1
Bayrampasa Spor,25230,Turkey,3.Lig Grup 2
Yomra Spor,45316,Turkey,3.Lig Grup 2
Esenler Erokspor,45269,Turkey,3.Lig Grup 3
Ofspor,12555,Turkey,3.Lig Grup 3
WSG Tirol,2446,Austria,Bundesliga
The Strongest La Paz,5570,Bolivia,División Profesional
DAC Dunajska Streda,4529,Slovakia,Fortuna Liga
FK Pohronie,38269,Slovakia,Fortuna Liga
Royale Union Saint Gilloise,3948,Belgium,Jupiler Pro League
RFC Seraing,2715,Belgium,Jupiler Pro League
Fleetwood Town,11177,England,League One
Sheffield Wednesday,1035,England,League One
Rochdale AFC,1088,England,League Two
Sport Huancayo,21655,Peru,Liga 1 Clausura
Astra Giurgiu,13499,Romania,Liga 2
FC Vizela,6912,Portugal,Liga Portugal
Club Atlético Talleres,3938,Argentina,Liga Profesional
Arsenal Fútbol Club,4673,Argentina,Liga Profesional
Vitória de Guimarães SC 23 (-2022),68188,Portugal,Liga Revelação
SC Farense,4294,Portugal,Liga Sabseg
Clermont Foot 63,3524,France,Ligue 1
ES Sétif,18272,Algeria,Ligue Professionnelle 1
Kano Pillars,6799,Nigeria,NPFL
Stade Plabennecois,24063,France,National 2 - Grp. A
Grimsby Town,1034,England,National League
Mjøndalen IF,11338,Norway,OBOS-ligaen
St. Patrick's Athletic,1189,Ireland,Premier Division
El Gouna FC,20572,Egypt,Premier League
Brentford FC,1148,England,Premier League
Rukh Lviv,48726,Ukraine,Premier Liga
SK Dnipro-1,60551,Ukraine,Premier Liga
FC Nizhniy Novgorod,49702,Russia,Premier Liga
Club Cerro Porteño,1214,Paraguay,Primera División Clausura
NK Bravo,26985,Slovenia,Prva Liga
Al-Faisaly FC,28848,Saudi Arabia,Saudi Pro League
Al-Hazem SC,9131,Saudi Arabia,Saudi Pro League
Pordenone Calcio,21331,Italy,Serie B
FC Südtirol,4554,Italy,Serie C - A
US Triestina,4271,Italy,Serie C - A
1913 Seregno Calcio,4167,Italy,Serie C - A
Wuhan Yangtze,6450,China,Super League
Volos NPS,60949,Greece,Super League 1
PAOK Thessaloniki B,91869,Greece,Super League 2
SönderjyskE,5817,Denmark,Superligaen Relegation round
Vejle Boldklub,443,Denmark,Superligaen Relegation round
FC Nordsjaelland,2778,Denmark,Superligaen Relegation round
Grêmio Foot-Ball Porto Alegrense,210,Brazil,Série B
Brusque Futebol Clube (SC),14390,Brazil,Série B
Giresunspor,11688,Turkey,Süper Lig
Khor Fakkan,26351,United Arab Emirates,UAE Pro League
FK RFS,33783,Latvia,Virsliga
FK Minsk,23664,Belarus,Vysheyshaya Liga
Pirin Blagoevgrad,521,Bulgaria,efbet Liga
TSV 1860 Munich,72,Germany,Oberliga Bayern
Rot-Weiss Essen,56,Germany,Oberliga Nordrhein
FC Rouen 1899,1564,France,Ligue 2
TSV Vestenbergsgreuth (- 1996),674,Germany,Oberliga Bayern
SG Neukirchen/Röllshausen,2932,Germany,Oberliga Hessen
SC Heerenveen,306,Netherlands,Keuken Kampioen Divisie
BK Fremad Amager,5716,Denmark,1.Division
Finnairin Palloilijat,26025,Finland,Veikkausliiga
Yokohama Flügels (-1998),26093,Japan,J1 - 2nd Stage
CD Mensajero,36060,Spain,2ª B - Grupo IV
CD Maspalomas,60067,Spain,2ª B - Grupo IV
Sestao Sport Club (- 1996),42873,Spain,LaLiga2
SD Beasain,11608,Spain,2ª B - Grupo II
Elche CF,1531,Spain,2ª B - Grupo III
BK Frem,444,Denmark,Superligaen
SAS Epinal,10838,France,Ligue 2
Tampereen Pallo-Veikot,11150,Finland,Veikkausliiga
Dinamo Barnaul,12043,Russia,1.Division
Panionios Athens,169,Greece,Football League
Temp Shepetivka,21021,Ukraine,Premier Liga
Zvezda Irkutsk (-2008),11128,Russia,1.Division
ACR Messina,1104,Italy,Serie C - B
Aquila Montevarchi 1902,4339,Italy,Lega Pro 2 - B
Söke Spor,23827,Turkey,1.Lig
Musspor,66621,Turkey,1.Lig
Belediye Kütahyaspor,12497,Turkey,1.Lig
Yalovaspor,9935,Turkey,1.Lig
Aksarayspor,39883,Turkey,3.Lig Grup 4
Rot-Weiß Oberhausen,57,Germany,Oberliga Nordrhein
FC Remscheid,662,Germany,Oberliga Nordrhein
SpVgg Greuther Fürth,65,Germany,Oberliga Bayern
Júbilo Iwata,937,Japan,Japan Football League (92-98)
Girona FC,12321,Spain,2ª B - Grupo III
UE Lleida (- 2011),3239,Spain,LaLiga
Granada CF,16795,Spain,2ª B - Grupo IV
Erzu Grozny (-1994),84132,Russia,1.Division
Avangard Kamyshin (-1997),84564,Russia,1.Division
Lokomotiv Vitebsk (- 2000),68783,Belarus,Vysheyshaya Liga
Kolos Krasnodar (-1996),22488,Russia,1.Division
